,appid,name,release_date,english,developer,publisher,platforms,required_age,categories,genres,steamspy_tags,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,price_range
1041,301990,School Bus Fun,2014-07-03,1,"Fancy Bytes, Reactor",United Independent Entertainment GmbH,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual,Casual;Action;Time Management,43,52,25,0,0,20000-50000,4.79,na
1042,302110,Small Town Terrors Pilgrim's Hook Collector's Edition,2014-07-16,1,Gunnar Games,Viva Media,windows,0,Single-player,Adventure,Adventure;Hidden Object;Point & Click,0,72,20,1,1,20000-50000,10.99,na
1043,302160,The Egyptian Prophecy: The Fate of Ramses,2014-06-06,1,MC2,Microids,windows,0,Single-player,Adventure,Adventure;Point & Click;Female Protagonist,0,50,35,0,0,50000-100000,3.99,na
1044,302210,Curse: The Eye of Isis,2014-08-22,1,Asylum entertainment,Microids,windows,0,Single-player,Adventure,Adventure;Survival Horror;Horror,0,64,21,7,7,20000-50000,1.99,na
1045,302240,Chernobyl Commando,2014-06-06,1,Silden,KISS ltd,windows,0,Single-player,Action,Action;FPS;Shooter,0,95,352,0,0,100000-200000,6.99,na
1046,302250,Manhunter,2014-05-30,1,Silden,KISS ltd,windows,0,Single-player,Action,Action;FPS;Shooter,0,229,518,110,110,100000-200000,3.99,na
1047,302340,Tex Murphy: Martian Memorandum,2014-06-12,1,Access Software,Nightdive Studios,windows;mac;linux,0,Single-player,Adventure,Adventure;Point & Click;Detective,0,22,6,0,0,20000-50000,4.79,na
1048,302350,Tex Murphy: Under a Killing Moon,2014-06-12,1,Access Software,Nightdive Studios,windows;mac;linux,0,Single-player,Adventure,Adventure;FMV;Noir,0,51,2,0,0,20000-50000,6.99,na
1049,302360,Tex Murphy: The Pandora Directive,2014-06-12,1,Access Software,Nightdive Studios,windows;mac;linux,0,Single-player,Adventure,Adventure;FMV;Detective,0,23,2,0,0,20000-50000,6.99,na
1050,302370,Tex Murphy: Overseer,2014-06-12,1,Access Software,Nightdive Studios,windows,0,Single-player,Adventure,Adventure;FMV;Detective,0,10,15,0,0,20000-50000,6.99,na
1051,302440,Roadside Assistance Simulator,2014-09-25,1,Fragment Production Ltd,rondomedia GmbH,windows,0,Single-player;Steam Achievements,Simulation,Simulation,20,33,34,0,0,0-20000,8.99,na
1052,302460,I Am Vegend - Zombiegeddon,2014-05-22,1,Appmania/i-Free,Libredia,windows;mac,0,Single-player,Casual,Casual;Zombies,0,28,36,0,0,0-20000,1.69,na
1053,302510,Ryse: Son of Rome,2014-10-10,1,Crytek,Crytek ,windows,18,Single-player;Multi-player;Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards,Action,Quick-Time Events;Rome;Action,73,14966,2939,225,198,1000000-2000000,11.99,na
1054,303290,OZMAFIA!!,2016-04-29,1,Poni-Pachet SY,MangaGamer,windows,0,Single-player;Steam Trading Cards;Steam Cloud,Adventure,Otome;Visual Novel;Female Protagonist,0,295,40,0,0,0-20000,26.99,na
1055,303310,The House in Fata Morgana,2016-05-13,1,Novectacle,MangaGamer,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Adventure,Visual Novel;Great Soundtrack;Story Rich,16,659,17,0,0,0-20000,18.99,na
1056,303610,Suicide Guy,2017-07-14,1,Fabio Ferrara,Chubby Pixel,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;VR Support;Stats;Steam Leaderboards,Action,Action;Puzzle;Funny,10,498,90,0,0,100000-200000,3.99,na
1057,303790,Faery - Legends of Avalon,2014-06-16,1,Spiders Studio,Focus Home Interactive,windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,RPG,RPG;Fantasy;Turn-Based,12,369,141,1,1,50000-100000,6.99,na
1058,303830,Motorcycle Club,2014-11-28,1,Kylotonn Entertainment,Bigben Interactive;Plug In Digital,windows,0,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Racing,Racing,50,16,52,0,0,0-20000,6.99,na
1059,303880,Triblaster,2014-07-01,1,"oeFun, Inc.","oeFun, Inc.",windows;mac;linux,0,Single-player;Steam Achievements;Steam Leaderboards,Indie,Indie;Retro;Arcade,19,10,18,0,0,0-20000,0.79,na
1060,303940,CAPSULE,2014-05-29,1,Adam Saltsman;Robin Arnott,Finji,windows;mac,0,Single-player;Steam Achievements;Partial Controller Support,Indie,Indie;Survival;Atmospheric,6,105,28,0,0,20000-50000,3.99,na
1061,304150,Bloodbath,2014-06-16,1,Freedom Factory,United Independent Entertainment GmbH,windows,0,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action,Action;Fighting,12,6,29,0,0,0-20000,10.99,na
1062,304170,Kick-Ass 2,2014-08-15,1,Freedom Factory,United Independent Entertainment GmbH,windows,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action,Action;Superhero;Comedy,21,34,154,0,0,20000-50000,14.99,na
1063,304190,Bloonz Toonz,2016-03-11,1,United Independent Entertainment GmbH,United Independent Entertainment GmbH,windows;mac,0,Single-player;Steam Leaderboards,Casual,Casual,0,1,3,0,0,0-20000,1.99,na
1064,304390,FOR HONOR™,2017-02-13,1,Ubisoft Montreal;Ubisoft Quebec;Ubisoft Toronto;Blue Byte,Ubisoft,windows,0,Single-player;Online Multi-Player;Online Co-op;Steam Trading Cards;In-App Purchases;Partial Controller Support,Action,Medieval;Action;Swordplay,0,34790,25920,951,696,2000000-5000000,12.49,na
1065,304810,TesserAct,2014-10-24,1,Propelled Bird Software,Propelled Bird Software,windows,0,Single-player;Partial Controller Support,Indie,Indie;Puzzle;Female Protagonist,0,6,9,0,0,0-20000,10.99,na
1066,305380,Blue Estate The Game,2015-04-08,1,HE SAW,HE SAW,windows,0,Single-player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action,Action;On-Rails Shooter;Comedy,27,1068,104,0,0,50000-100000,9.99,na
1067,305980,Heavy Fire: Afghanistan,2014-08-15,1,Teyon,Mastiff,windows,0,Single-player;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards,Action,Action;On-Rails Shooter;First-Person,27,154,136,96,96,50000-100000,1.99,na
1068,306370,World of Subways 1 – The Path,2014-11-05,1,TML-Studios,Aerosoft GmbH,windows,0,Single-player,Simulation,Simulation;Trains,0,39,29,0,0,0-20000,8.99,na
1069,306620,Frontline : Road to Moscow,2014-08-08,1,88mm,Slitherine Ltd.,windows,0,Single-player,Strategy,Strategy;World War II;Wargame,0,27,27,0,0,0-20000,6.99,na
1070,306640,Battle Academy 2: Eastern Front,2014-09-12,1,Slitherine Ltd.,Slitherine Ltd.,windows;mac,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Trading Cards;Includes level editor,Strategy,Strategy;World War II;Turn-Based,0,94,12,0,0,0-20000,29.99,na
1071,306950,Heroes & Legends: Conquerors of Kolhar,2014-08-21,1,Cuve Games,Phoenix Online Publishing,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards,RPG,RPG;Casual,12,43,29,105,105,20000-50000,6.99,na
1072,307270,Super Lemonade Factory,2014-07-09,1,initials,initials,windows,0,Single-player;Shared/Split Screen;Steam Achievements;Partial Controller Support,Indie,Indie;Platformer;Pixel Graphics,19,23,19,0,0,20000-50000,2.89,na
1073,307340,Platypus,2014-08-15,1,Idigicon,KISS ltd,windows,0,Single-player;Shared/Split Screen;Steam Trading Cards,Action,Action;Shoot 'Em Up;Local Co-Op,0,280,28,260,267,50000-100000,4.99,na
1074,307350,Nux,2014-08-15,1,Idigicon,KISS ltd,windows,0,Single-player;Steam Trading Cards,Action,Action;Platformer;Shoot 'Em Up,0,176,273,170,192,200000-500000,4.99,na
1075,307410,Martial Arts: Capoeira,2014-06-12,1,Twelve Games,Libredia,windows,0,Single-player;Multi-player,Sports,Sports;Fighting;Martial Arts,0,11,28,0,0,0-20000,2.09,na
1076,307560,Run For Rum,2014-07-02,1,Reload Game Studio,Strategy First,windows,0,Single-player,Strategy,Strategy,0,10,4,0,0,20000-50000,3.99,na
1077,307640,Stick RPG 2: Director's Cut,2014-06-16,1,XGen Studios,XGen Studios,windows;mac,0,Single-player,RPG,RPG;Funny;Comedy,0,331,97,1232,1911,50000-100000,15.49,na
1078,307780,Mortal Kombat X,2015-04-13,1,NetherRealm Studios;QLOC,Warner Bros. Interactive Entertainment,windows,18,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,Fighting;Gore;Action,73,21484,7154,1030,446,1000000-2000000,15.99,na
1079,307980,Cricket Captain 2014,2014-08-08,1,Childish Things,KISS ltd,windows,0,Single-player;Multi-player;Co-op,Sports,Sports;Simulation;Management,28,33,18,0,0,0-20000,6.99,na
1080,308180,Jacob Jones and the Bigfoot Mystery : Episode 2,2014-09-23,1,Lucid Games Ltd,Lucid Games Ltd,windows,0,Single-player;Steam Achievements;Stats,Adventure,Adventure,21,15,3,0,0,0-20000,2.79,na
1081,308330,Lost Chronicles of Zerzura,2014-07-10,1,Cranberry Production,Viva Media,windows,0,Single-player,Adventure,Adventure;Point & Click;Puzzle,0,67,15,0,0,50000-100000,6.99,na
1082,310360,Higurashi When They Cry Hou - Ch.1 Onikakushi,2015-05-15,1,07th Expansion,MangaGamer,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Adventure,Visual Novel;Mystery;Anime,14,1383,50,279,295,100000-200000,4.79,na
1083,310460,Corto Maltese - Secrets of Venice,2014-12-04,1,Kids up hill,BulkyPix;Plug In Digital,windows;mac,0,Single-player;Steam Achievements;Steam Trading Cards,Adventure,Adventure;Point & Click;Comic Book,6,6,21,0,0,0-20000,6.99,na
1084,310640,European Fishing,2014-11-20,1,Funky Logic Studios,Libredia,windows,0,Single-player,Simulation,Simulation;Fishing,0,4,22,0,0,0-20000,2.09,na
1085,310790,Geometry Wars™ 3: Dimensions Evolved,2014-11-25,1,Lucid Games;Aspyr (Mac & Linux),"Sierra;Activision;Aspyr (Mac, Linux)",windows;mac;linux,0,Single-player;Multi-player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Leaderboards,Action,Action;Arcade;Twin Stick Shooter,30,910,100,2,2,100000-200000,11.99,na
1086,310950,Street Fighter V,2016-02-15,1,Capcom,Capcom,windows,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards,Action,Fighting;Multiplayer;Competitive,45,8300,8498,793,1203,500000-1000000,15.99,na
1087,310990,Man in a Maze: Deathmatch,2014-10-16,1,SmallGreenHill,SmallGreenHill,windows,0,Single-player;Multi-player;Full controller support,Action,Action,8,5,3,0,0,0-20000,6.99,na
1088,311040,Rulers of Nations,2014-07-16,1,Eversim,Eversim,windows,0,Single-player;Multi-player,Strategy,Strategy;Simulation;Politics,0,63,74,0,0,0-20000,14.99,na
1089,311120,The Stalin Subway: Red Veil,2014-10-24,1,Orion Games,Buka Entertainment,windows,0,Single-player;Steam Trading Cards,Action,Action;FPS;Female Protagonist,0,191,207,213,213,20000-50000,1.99,na
1090,311140,The Stalin Subway,2014-09-19,1,Orion Games,Buka Entertainment,windows,0,Single-player;Steam Trading Cards,Action,Action;FPS;Singleplayer,0,199,169,0,0,20000-50000,2.79,na
1091,311240,Zero Escape: Zero Time Dilemma,2016-06-29,1,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",windows,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure,Puzzle;Psychological Horror;Story Rich,33,1382,128,1448,1448,200000-500000,15.49,na
1092,311730,DEAD OR ALIVE 5 Last Round: Core Fighters,2015-03-30,1,"Team NINJA;KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",windows,16,Single-player;Multi-player;Steam Achievements;Partial Controller Support,Action,Fighting;Female Protagonist;Action,45,4659,2710,12927,92,500000-1000000,0.0,na
1093,311850,Zombie Solitaire,2014-07-03,1,rokapublish,rokapublish,windows,0,Single-player;Steam Trading Cards;Steam Cloud,Casual,Casual;Card Game;Zombies,0,83,34,0,0,20000-50000,6.19,na
1094,311910,DIG IT! - A Digger Simulator,2014-10-14,1,Cape Copenhagen,rondomedia GmbH,windows;mac,0,Single-player;Steam Achievements;Stats,Simulation,Simulation,26,78,56,0,0,20000-50000,8.89,na
1095,312350,Commander: The Great War,2014-07-25,1,The Lordz Games Studio,Slitherine Ltd. ,windows,0,Single-player;Multi-player;Cross-Platform Multiplayer,Strategy,Strategy;World War I;Turn-Based Strategy,0,135,42,44,44,0-20000,22.99,na
1096,312370,"Warhammer 40,000: Armageddon",2014-11-26,1,Flashback Games;The Lordz Games Studio,Slitherine Ltd.,windows;mac,0,Single-player;Multi-player;Cross-Platform Multiplayer;Steam Trading Cards;Includes level editor,Strategy,Warhammer 40K;Strategy;Turn-Based Tactics,0,458,128,0,0,50000-100000,29.99,na
1097,312400,Frontline : Longest Day,2014-12-09,1,88mm,Slitherine Ltd.,windows,0,Single-player,Strategy,Strategy;World War II,0,3,12,0,0,0-20000,3.99,na
1098,312420,Hell,2014-11-13,1,Hunted Cow Studios,Slitherine Ltd.,windows,0,Single-player;Multi-player;Includes level editor,Strategy,Strategy;Demons;Fantasy,0,23,19,290,290,0-20000,22.99,na
1099,312440,Legions of Steel,2015-07-16,1,Studio Nyx,Slitherine Ltd.,windows,0,Single-player;Multi-player;Steam Achievements,Strategy,Strategy;Turn-Based;Sci-fi,21,21,14,0,0,0-20000,14.99,na
1100,312610,METAL SLUG X,2014-10-02,1,SNK CORPORATION;DotEmu,SNK CORPORATION,windows,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,Action;Arcade;Co-op,15,1544,164,533,570,200000-500000,5.59,na
1101,312650,Battlezone Gold Edition,2017-05-11,1,Rebellion,Rebellion,windows,0,Single-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;SteamVR Collectibles;Steam Cloud;Steam Leaderboards,Action,Action;VR;Tanks,49,161,49,107,107,0-20000,29.99,na
1102,312750,FINAL FANTASY IV,2014-09-17,1,Square Enix;DotEmu SAS.,Square Enix,windows,12,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,RPG,RPG;JRPG;Fantasy,58,877,183,1818,1818,100000-200000,10.99,na
1103,312920,Rugby League Live 3,2015-09-29,1,Big Ant Studios,Big Ant Studios (Steam);Tru Blu Games,windows,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Sports,Sports,35,78,28,0,0,0-20000,15.49,na
1104,312970,My Ex-Boyfriend the Space Tyrant,2014-07-21,1,Up Multimedia,Up Multimedia,windows;mac;linux,0,Single-player;Full controller support,Adventure,Adventure;Point & Click;Comedy,0,76,31,0,0,50000-100000,10.99,na
1105,313010,Cities XXL,2015-02-05,1,Focus Home Interactive,Focus Home Interactive,windows,0,Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud,Simulation,City Builder;Simulation;Building,27,575,1286,51,51,100000-200000,7.49,na
1106,313130,Metrocide,2014-12-15,1,Flat Earth Games,Flat Earth Games,windows;mac,0,Single-player;Steam Achievements;Steam Cloud;Stats,Indie,Indie;Cyberpunk;Stealth,33,84,64,87,87,20000-50000,10.29,na
1107,313160,Farming Simulator 15,2014-10-30,1,Giants Software,Giants Software,windows;mac,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Simulation,Simulation;Multiplayer;Open World,16,10219,1066,1902,2660,500000-1000000,15.49,na
1108,313190,Pacific Liberation Force,2014-09-16,1,Team 6 Studios,Strategy First,windows,0,Single-player,Casual,Casual,0,4,10,0,0,0-20000,3.99,na
1109,313200,The Abbey,2014-07-15,1,Crimson Cow,Strategy First,windows,0,Single-player,Adventure,Adventure;Point & Click,0,29,18,0,0,0-20000,14.99,na
1110,313210,Alpha Zylon,2014-07-15,1,Team 6 Studios,Strategy First,windows,0,Single-player,Action,Action;Masterpiece;Psychological Horror,0,82,51,0,0,20000-50000,3.99,na
1111,313330,4x4 Dream Race,2014-07-15,1,Dream Up,Strategy First,windows,0,Single-player,Racing,Racing,0,15,30,0,0,20000-50000,3.99,na
1112,313480,Blitzkrieg Anthology,2014-09-16,1,Nival,Nival,windows,0,Single-player,Strategy,Strategy;World War II;RTS,0,495,65,14,25,100000-200000,3.99,na
1113,313500,Blitzkrieg 2 Anthology,2014-09-16,1,Nival,Nival,windows,0,Single-player,Strategy,Strategy;World War II;RTS,0,444,79,132,132,100000-200000,3.99,na
1114,313650,Time Mysteries 2: The Ancient Spectres,2014-07-31,1,Artifex Mundi,Artifex Mundi,windows;mac;linux,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual,Hidden Object;Casual;Female Protagonist,11,242,156,0,0,50000-100000,6.99,na
1115,313870,A Vampyre Story,2014-07-15,1,Autumn Moon,Strategy First,windows,0,Single-player,Adventure,Adventure;Point & Click;Vampire,0,49,35,0,0,0-20000,14.99,na
1116,314030,Guilty Gear X2 #Reload,2014-09-05,1,Arc System Works,Arc System Works,windows,0,Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action,Fighting;2D Fighter;Great Soundtrack,0,390,47,320,338,50000-100000,7.99,na
1117,314150,Double Dragon Trilogy,2015-01-15,1,DotEmu,DotEmu,windows,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action,Arcade;Beat 'em up;Retro,15,310,219,0,0,20000-50000,4.79,na
1118,314160,Microsoft Flight Simulator X: Steam Edition,2014-12-18,1,Microsoft Game Studios,Dovetail Games - Flight,windows,0,Single-player;Multi-player;Partial Controller Support,Simulation,Simulation;Flight;Realistic,0,8859,2282,991,1224,1000000-2000000,19.99,na
1119,314370,boxlife,2016-01-14,1,tequibo,tequibo,windows;mac;linux,0,Single-player;Steam Achievements;Partial Controller Support,Indie,Indie;First-Person;Metroidvania,1,86,26,0,0,0-20000,1.69,na
1120,314540,Paper Monsters Recut,2014-10-23,1,"Mobot Studios, Inc","Crescent Moon Games, LLC",windows,0,Single-player;Full controller support,Adventure,Adventure;Platformer;Family Friendly,0,25,11,0,0,0-20000,5.59,na
1121,314610,Vincere Totus Astrum,2017-02-20,1,Gamesare,Clickteam,windows,0,Single-player,Strategy,Strategy,0,1,0,0,0,0-20000,2.79,na
1122,314710,Mighty No. 9,2016-06-23,1,Comcept;Inti Creates,Deep Silver,windows;mac;linux,0,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards,Action,Action;Platformer;Anime,70,1367,1389,28,28,200000-500000,15.99,na
1123,315660,Trainz: A New Era,2015-05-14,1,N3V Games,Deep Silver,windows;mac,0,Single-player;Multi-player;Co-op,Simulation,Simulation;Trains;Driving,23,831,423,90,90,20000-50000,29.99,na
1124,315670,Raiden III Digital Edition,2014-09-23,1,"Moss Co., Ltd.","H2 Interactive Co., Ltd.",windows,0,Single-player;Shared/Split Screen;Steam Trading Cards;Partial Controller Support;Steam Cloud,Action,Shoot 'Em Up;Action;Arcade,0,170,58,860,860,20000-50000,6.99,na
1125,315810,eden*,2015-01-30,1,minori,MangaGamer,windows,0,Single-player;Steam Trading Cards;Steam Cloud,Adventure,Anime;Visual Novel;Story Rich,0,1966,77,385,385,100000-200000,14.99,na
1126,316160,Broken Sword 4 - the Angel of Death,2014-11-04,1,Sumo Digital Ltd,Revolution Software Ltd,windows,0,Single-player,Adventure,Adventure;Mystery;Point & Click,0,63,90,0,0,50000-100000,4.99,na
1127,316240,Professional Lumberjack 2015,2015-03-05,1,PlayWay S.A.,BANDAI NAMCO Entertainment;United Independent Entertainment GmbH,windows,0,Single-player;Steam Trading Cards;Partial Controller Support;Steam Cloud,Simulation,Simulation;Singleplayer,0,20,81,0,0,20000-50000,14.99,na
1128,316420,The Curse of the Werewolves,2014-09-01,1,Nordcurrent,Nordcurrent,windows;mac,0,Single-player,Casual,Casual;Hidden Object;Point & Click,0,14,5,0,0,0-20000,6.99,na
1129,316610,A Good Snowman Is Hard To Build,2015-02-25,1,Alan Hazelden;Benjamin Davis,Draknek,windows;mac;linux,0,Single-player;Steam Achievements;Full controller support;Steam Cloud,Indie,Indie;Puzzle;Casual,5,197,9,0,0,20000-50000,6.99,na
1130,316720,planetarian ~the reverie of a little planet~,2014-09-12,1,VisualArts/Key,Sekai Project,windows,0,Single-player;Steam Achievements,Casual,Visual Novel;Anime;Post-apocalyptic,19,1475,37,69,138,50000-100000,6.99,na
